id,name,type,sku,description,weight,width,depth,height,price,cost_price,retail_price,sale_price,map_price,tax_class_id,product_tax_code,calculated_price,brand_id,option_set_id,option_set_display,inventory_level,inventory_warning_level,inventory_tracking,reviews_rating_sum,reviews_count,total_sold,fixed_cost_shipping_price,is_free_shipping,is_visible,is_featured,warranty,bin_picking_number,upc,mpn,gtin,search_keywords,availability,availability_description,sort_order,condition,is_condition_shown,order_quantity_minimum,order_quantity_maximum,page_title,base_variant_id
4538,"4430 Series LED Pendant Light",physical,RP-4430,"<div class=""short-description"">
<p>4430 series LED pendant light, 8 watts, 600 lumens, 3000K color temperature (CCT), 50,000 hour projected life, 5 year limited warranty.</p>
</div>
<div class=""ProductDescription"">
<p>An elegant compliment to the 4904 LED Vanity Series, the 4430 LED Pendant Light, is an attractive accent to almost any interior design. Ideal for task lighting above desks, tables, bars, or spaces with high ceilings and minimal surface area.</p>
<h3>CONSTRUCTION</h3>
Heavy duty, steel construction
<h3>ELECTRICAL</h3>
<ul>
<li>Operating voltage AC120V-60Hz</li>
<li>Dimmable: Triac dimmable</li>
<li>Suitable for use in damp locations</li>
<li>50,000 hour projected life</li>
<li>115&deg; beam spread</li>
<li>8W | 600lm</li>
<li>CRI 83</li>
<li>Available in 3000K</li>
</ul>
<h3>INSTALLATION</h3>
<ul>
<li>Quick and easy, one-person ceiling mount installation</li>
<li>Adjustable length - max length: 72&rdquo;</li>
<li>Equip with canopy and universal mounting bracket</li>
</ul>
<h3>LENS</h3>
<ul>
<li>Clear acrylic lens protects LEDs</li>
<li>Frosted opal glass: 4430G</li>
</ul>
<h3>FINISH</h3>
Available in brushed nickel and oil rubbed bronze
<h3>CERTIFICATIONS</h3>
<ul>
<li>cETLus</li>
<li>Energy Star Rated</li>
<li>5 year limited warranty</li>
</ul>
</div>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../../content/resources/specs/4430_Specsheet-3.pdf"" target=""_blank"" rel=""noopener"">4430 Series LED Pendant Light Spec Sheet</a></p>
</div>
</div>",8,0,0,0,22.86,16,26.7,0,0,0,,22.86,119,1634,right,0,0,none,0,0,16,0,,1,,,,,4430,,,available,,0,New,,0,0,"4430 Series LED Pendant Light",
4539,"4429 Series LED Non-Cutoff Wall Pack",physical,RP-4429,"<div class=""short-description""><p>4429 series LED non-cutoff wall pack, 45 or 70 watts, 4050 or 6300 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hour projected life, 5 year limited warranty, oil rubbed bronze.</p></div><div class=""ProductDescription""><p>An ideal choice for high efficiency outdoor illumination, the LED Non-Cutoff Wall Pack is available in two standard power options, 45 watts or 70 watts. Suitable for both new construction and remodel, the standard form factor allows for a direct replacement of inefficient, conventional wall packs without repainting. This classic design is primarily used to increase security and visibility in commercial and industrial applications.</p> <h3><strong>DESIGN FEATURES</strong></h3> <p><strong>CONSTRUCTION</strong></p> <ul> <li>Heavy duty, die-cast aluminum housing with hinged door frame</li> <li>Fully seated silicone gasket provides a waterproof and bug-free lens</li> </ul> <p><strong>ELECTRICAL</strong></p> <ul> <li>Operating voltage 120-277V</li> <li>Dimmable 0-10V</li> <li>45W | 4050lms | 90lm/W</li> <li>70W | 6300lms | 90lm/W</li> <li>Long-life LEDs and electrical driver</li> <li>50,000 hour projected life</li> <li>Available in 80CRI</li> <li>Available in 4000K or 5000K</li> <li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li> </ul> <p><strong>INSTALLATION</strong></p> <ul> <li>Wall mount</li> <li>Removable mounting bracket with built-in leveling bubble for easy, one-person installation</li> </ul> <p><strong>LENS<br /></strong>Specially designed clear glass lens protects LEDs while creating optimum distribution and output</p> <p><strong>FINISH<br /></strong>Oil Rubbed Bronze finish</p> <p><strong>DIMENSIONS<br /></strong>11&rdquo; L x 6-3/4&rdquo; W x 5-1/8&rdquo; H</p> <p><strong>CERTIFICATIONS</strong></p> <ul> <li>CSA-us</li> <li>5 year limited warranty</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/4429_Specsheet.pdf"" target=""_blank"">LED Non-Cutoff Wall Pack Spec Sheet</a></p></div></div>",8,0,0,0,100,70,116.2,0,0,0,,100,119,1635,right,0,0,none,0,0,0,0,,1,,,,,4429,,,available,,0,New,,0,0,"4429 Series LED Non-Cutoff Wall Pack",
4540,"4-Inch 4428 Series LED Architectural Square Cylinder Up & Downlight",physical,RP-4428,"<div class=""short-description""><p>4428 series 4&rdquo; LED architectural square cylinder up &amp; downlight, 13-27 watts per side, 845-1755 lumens per side, available in 3000K or 4000K color temperature (CCT), 5 year limited warranty, wet location rated.</p></div><div class=""ProductDescription""><p>The Outdoor LED Cylinder Family features wet location rated wall mount style cylinders with down light and up &amp; down light options. Choose from energy efficient 13W, 17W, or 27W AC modules, with finishes available in black, brushed nickel, or oil-rubbed bronze. Features Triac dimming down to 5%, using most standard dimmers. Utilizes AC circuit on board technology for cooler operating temperature and extended lifetime.</p> <h3><strong>DESIGN FEATURES</strong></h3> <p><strong>CONSTRUCTION<br /></strong>Aluminum die-cast with powder coat finish</p> <p><strong>ELECTRICAL</strong></p> <ul> <li>120V Direct AC operation with DOB</li> <li>Triac dimming down to 5%</li> <li>Various wattages of modules available</li> <li>Cooler operating temperature without driver</li> <li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li> <li>Stable driving current prevents inrush damage to circuit switches and modules</li> <li>Available in 80CRI, 3000K &amp; 4000K</li> </ul> <p><strong>INSTALLATION</strong></p> <ul> <li>Easy surface mounting for simple installation using anchors and screws</li> <li>J-box mountable</li> </ul> <p><strong>LENS</strong></p> <ul> <li>Clear acrylic lens protects LEDs while allowing for optimum lumen output</li> <li>37&deg; beam angle</li> </ul> <p><strong>FINISH<br /></strong>Black, brushed aluminum or oil-rubbed bronze</p> <p><strong>CERTIFICATIONS</strong></p> <ul> <li>cCSAus for wet location</li> <li>5 year limited warranty</li> <li>Wet location rated</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/4428_Specsheet.pdf"" target=""_blank"">4” LED Square Cylinder Downlight Spec Sheet</a></p></div></div>",2,0,0,0,208.36,145.85,243.08,0,0,0,,208.36,119,1636,right,0,0,none,0,0,0,0,,1,,,,,4428,,,available,,0,New,,0,0,"4428 Series 4” LED Architectural Square Cylinder Up & Downlight",
4541,"4-Inch 4427 Series LED Architectural Square Cylinder Downlight",physical,RP-4427,"<div class=""short-description"">
<p>4427 series 4&rdquo; LED architectural square cylinder downlight, 13-27 watts, 845-1755 lumens, available in 3000K or 4000K color temperature (CCT), 5 year limited warranty, wet location rated.</p>
</div>
<div class=""ProductDescription"">
<p>The Outdoor LED Cylinder Family features wet location rated wall mount style cylinders with down light and up &amp; down light options. Choose from energy efficient 13W, 17W, or 27W AC modules, with finishes available in black, brushed nickel, or oil-rubbed bronze. Features Triac dimming down to 5%, using most standard dimmers. Utilizes AC circuit on board technology for cooler operating temperature and extended lifetime.</p>
<h3>CONSTRUCTION</h3>
Aluminum die-cast with powder coat finish
<h3>ELECTRICAL</h3>
<ul>
<li>120V Direct AC operation with DOB</li>
<li>Triac dimming down to 5%</li>
<li>Various wattages of modules available</li>
<li>Cooler operating temperature without driver</li>
<li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li>
<li>Stable driving current prevents inrush damage to circuit switches and modules</li>
<li>Available in 80CRI, 3000K &amp; 4000K</li>
</ul>
<h3>INSTALLATION</h3>
<ul>
<li>Easy surface mounting for simple installation using anchors and screws</li>
<li>J-box mountable</li>
</ul>
<h3>LENS</h3>
<ul>
<li>Clear acrylic lens protects LEDs while allowing for optimum lumen output</li>
<li>37&deg; beam angle</li>
</ul>
<h3>FINISH</h3>
Black, brushed aluminum or oil-rubbed bronze
<h3>CERTIFICATIONS</h3>
<ul>
<li>cCSAus for wet location</li>
<li>5 year limited warranty</li>
<li>Wet location rated</li>
</ul>
</div>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../../content/resources/specs/4427_Specsheet.pdf"" target=""_blank"" rel=""noopener"">4&rdquo; LED Square Cylinder Downlight Spec Sheet</a></p>
</div>
</div>",10,0,0,0,148.64,104.05,173.42,0,0,0,,148.64,119,1637,right,0,0,none,0,0,0,0,,1,,,,,4427,,,available,,0,New,,0,0,"4427 Series 4” LED Architectural Square Cylinder Downlight",
4542,"4-Inch 4426 Series LED Architectural Cylinder Up & Downlight",physical,RP-4426,"<div class=""short-description"">
<p>4426 series 4&rdquo; LED architectural cylinder up &amp; downlight, 13-27 watts per side, 845-1755 lumens per side, available in 4000K or 5000K color temperature (CCT), 5 year limited warranty.</p>
</div>
<div class=""ProductDescription"">
<p>The Outdoor LED Cylinder Family features wet location rated wall mount style cylinders with down light and up &amp; down light options. Choose from energy efficient 13W, 17W, or 27W AC modules, with finishes available in black, brushed nickel, or oil-rubbed bronze. Features Triac dimming down to 5%, using most standard dimmers. Utilizes AC circuit on board technology for cooler operating temperature and extended lifetime.</p>
<h3>CONSTRUCTION</h3>
Aluminum die-cast with powder coat finish
<h3>ELECTRICAL</h3>
<ul>
<li>120V Direct AC operation with DOB</li>
<li>Triac dimming down to 5%</li>
<li>Various wattages of modules available</li>
<li>Cooler operating temperature without driver</li>
<li>Stable driving current prevents inrush damage to circuit switches and modules</li>
<li>Available in 80CRI, 3000K &amp; 4000K</li>
<li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li>
<li>Power factor 0.90</li>
</ul>
<h3>INSTALLATION</h3>
<ul>
<li>Easy surface mounting for simple installation using anchors and screws</li>
<li>J-box mountable</li>
</ul>
<h3>LENS</h3>
<ul>
<li>Clear acrylic lens protects LEDs while allowing for optimum lumen output</li>
<li>37&deg; beam angle</li>
</ul>
<h3>FINISH</h3>
Black, brushed aluminum or oil-rubbed bronze
<h3>CERTIFICATIONS</h3>
<ul>
<li>cCSAus for wet location</li>
<li>5 year limited warranty</li>
<li>Wet location rated</li>
</ul>
</div>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../../content/resources/specs/4426_Specsheet.pdf"" target=""_blank"" rel=""noopener"">4&rdquo; LED Architectural Cylinder Up &amp; Downlight Spec Sheet</a></p>
</div>
</div>",10,0,0,0,190.86,133.6,222.7,0,0,0,,190.86,119,1638,right,0,0,none,0,0,24,0,,1,,,,,4426,,,available,,0,New,,0,0,"4426 Series 4” LED Architectural Cylinder Up & Downlight",
4543,"4-Inch 4425 Series LED Architectural Cylinder Downlight",physical,RP-4425,"<div class=""short-description""><p>4425 series 4&rdquo; LED architectural cylinder downlight, 13-27 watts, 845-1755 lumens, available in 3000K or 4000K color temperature (CCT), 5 year limited warranty.</p></div><div class=""ProductDescription""><p>The Outdoor LED Cylinder Family features wet location rated wall mount style cylinders with down light and up &amp; down light options. Choose from energy efficient 13W, 17W, or 27W AC modules, with finishes available in black, brushed nickel, or oil-rubbed bronze. Features Triac dimming down to 5%, using most standard dimmers. Utilizes AC circuit on board technology for cooler operating temperature and extended lifetime.</p> <h3><strong>DESIGN FEATURES</strong></h3> <p><strong>CONSTRUCTION<br /></strong>Aluminum die-cast with powder coat finish</p> <p><strong>ELECTRICAL</strong></p> <ul> <li>120V Direct AC operation with DOB</li> <li>Triac dimming down to 5%</li> <li>Various wattages of modules available</li> <li>Cooler operating temperature without driver</li> <li>Stable driving current prevents inrush damage to circuit switches and modules</li> <li>Available in 80CRI, 3000K &amp; 4000K</li> <li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li> <li>Power factor 0.90</li> </ul> <p><strong>INSTALLATION</strong></p> <ul> <li>Easy surface mounting for simple installation using anchors and screws</li> <li>J-box mountable</li> </ul> <p><strong>LENS</strong></p> <ul> <li>Clear acrylic lens protects LEDs while allowing for optimum lumen output</li> <li>37&deg; beam angle</li> </ul> <p><strong>FINISH<br /></strong>Black, brushed aluminum or oil-rubbed bronze</p> <p><strong>CERTIFICATIONS</strong></p> <ul> <li>cCSAus for wet location</li> <li>5 year limited warranty</li> <li>Wet location rated</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/4425_Specsheet.pdf"" target=""_blank"">4” LED Architectural Cylinder Downlight Spec Sheet</a></p></div></div>",2,0,0,0,131.14,91.8,153,0,0,0,,131.14,119,1639,right,0,0,none,0,0,5,0,,1,,,,,4425,,,available,,0,New,,0,0,"4425 Series 4” LED Architectural Cylinder Downlight",
4544,"2Ft. LED ECO Series Linear High Bay, 90W or 162W",physical,ETH-HBE-2,"<div class=""short-description"">
<p>2ft. LED ECO series linear high bay, 90 or 162 watts, 11,790 or 21,222 lumens, available in 5000K color temperature (CCT), 0-10v dimmable product, suitable for damp location, 75,000 hours rated life, 7 years limited warranty.</p>
</div>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../../content/resources/specs/ETH-HBE.pdf"" target=""_blank"" rel=""noopener"">Etherium Lighting LED ECO Series Linear High Bay Spec Sheet</a></p>
</div>
</div>",11,0,0,0,87.15,61,101.7,0,0,0,,87.15,138,1640,right,0,0,none,0,0,9,0,,1,,,,,HBE-2,,,disabled,,0,New,,0,0,"2Ft. LED ECO Series Linear High Bay, 90W or 162W",
4545,"3-Inch 4424 Series LED Architectural Cylinder Up & Downlight",physical,RP-4424,"<div class=""short-description"">
<p>4424 series 3&Prime; LED architectural cylinder up &amp; downlight, 13x2 or 17x2 watts, 845x2 or 1105x2 lumens, available in 3000K or 4000K color temperature (CCT), 5 year limited warranty.</p>
</div>
<div class=""ProductDescription"">
<p>The Outdoor LED Cylinder Family features wet location rated wall mount style cylinders with down light and up &amp; down light options. Choose from energy efficient 13W or 17W AC modules, with finishes available in white, black, brushed nickel, or oil-rubbed bronze. Features Triac dimming down to 5%, using most standard dimmers. Utilizes AC circuit on board technology for cooler operating temperature and extended lifetime.</p>
<h3>CONSTRUCTION</h3>
Aluminum die-cast with powder coat finish
<h3>ELECTRICAL</h3>
<ul>
<li>120V Direct AC operation with DOB</li>
<li>Triac dimming down to 5%</li>
<li>Various wattages of modules available</li>
<li>Cooler operating temperature without driver</li>
<li>Stable driving current prevents inrush damage to circuit switches and modules</li>
<li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li>
<li>Available in 80CRI, 3000K &amp; 4000K</li>
</ul>
<h3>INSTALLATION</h3>
<ul>
<li>Easy surface mounting for simple installation using anchors and screws</li>
<li>J-box mountable</li>
</ul>
<h3>LENS</h3>
<ul>
<li>Clear acrylic lens protects LEDs while allowing for optimum lumen output</li>
<li>37&deg; Beam angle</li>
</ul>
<h3>FINISH</h3>
Available in black, brushed aluminum and oil-rubbed bronze
<h3>CERTIFICATIONS</h3>
<ul>
<li>cCSAus for wet location</li>
<li>5 year limited warranty</li>
<li>Wet location rated</li>
</ul>
</div>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../../content/resources/specs/4424_Specsheet.pdf"" target=""_blank"" rel=""noopener"">3&Prime; LED Architectural Cylinder Up &amp; Downlight Spec Sheet</a></p>
</div>
</div>",10,0,0,0,169,118.3,197.2,0,0,0,,169,119,1641,right,0,0,none,0,0,10,0,,1,,,,,4424,,,available,,0,New,,0,0,"4424 Series 3″ LED Architectural Cylinder Up & Downlight",
4546,"3-Inch 4423 Series LED Architectural Cylinder Downlight",physical,RP-4423,"<div class=""short-description""><p>4423 series 3&Prime; LED architectural cylinder downlight, 13 or 17 watts, 845 or 1105 lumens, available in 3000K or 4000K color temperature (CCT), 5 year limited warranty.</p></div><div class=""ProductDescription""><p>The Outdoor LED Cylinder Family features wet location rated wall mount style cylinders with down light and up &amp; down light options. Choose from energy efficient 13W or 17W AC modules, with finishes available in white, black, brushed nickel, or oil-rubbed bronze. Features Triac dimming down to 5%, using most standard dimmers. Utilizes AC circuit on board technology for cooler operating temperature and extended lifetime.</p> <h3><strong>DESIGN FEATURES</strong></h3> <p><strong>CONSTRUCTION<br /></strong>Aluminum die-cast with powder coat finish</p> <p><strong>EECTRICAL</strong></p> <ul> <li>120V Direct AC operation with DOB</li> <li>Triac dimming down to 5%</li> <li>Various wattages of modules available</li> <li>Cooler operating temperature without driver</li> <li>Stable driving current prevents inrush damage to circuit switches and modules</li> <li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li> <li>Available in 80CRI, 3000K &amp; 4000K</li> </ul> <p><strong>INSTALLATION</strong></p> <ul> <li>Easy surface mounting for simple installation using anchors and screws</li> <li>J-box mountable</li> </ul> <p><strong>LENS</strong></p> <ul> <li>Clear acrylic lens protects LEDs while allowing for optimum lumen output</li> <li>37&deg; Beam angle</li> </ul> <p><strong>FINISH<br /></strong>Available in black, brushed aluminum and oil-rubbed bronze</p> <p><strong>CERTIFICATIONS</strong></p> <ul> <li>cCSAus for wet location</li> <li>5 year limited warranty</li> <li>Wet location rated</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/4423_Specsheet.pdf"" target=""_blank"">3″ LED Architectural Cylinder Downlight Spec Sheet</a></p></div></div>",2,0,0,0,112.22,78.55,130.92,0,0,0,,112.22,119,1642,right,0,0,none,0,0,0,0,,1,,,,,4423,,,available,,0,New,,0,0,"4423 Series 3″ LED Architectural Cylinder Downlight",
4548,"9-Inch 4420 Series Outdoor LED Bulkhead 15 Watt",physical,RP-4420,"<div class=""short-description""><p>4420 series 9&Prime; outdoor LED bulkhead, 15 watts, 850 lumens, 3000K color temperature (CCT), 5 year limited warranty.</p></div><div class=""ProductDescription""><p>A modern take on a classic bulkhead. This series marries energy efficient, long-life LED technology with contemporary architectural styling. Suitable for use outdoors, these fixtures are perfect for general exterior lighting around entrances, stairways, walkways, corridors, parking areas, vehicle ramps, or anywhere that requires efficient lighting with a touch of style.</p> <h3><strong>DESIGN FEATURES</strong></h3> <p><strong>CONSTRUCTION<br /></strong>Heavy-duty aluminum die-cast housing with architectural finish</p> <p><strong>ELECTRICAL</strong></p> <ul> <li>Operating voltage120V</li> <li>Wet location rated, suitable for use outdoors</li> <li>90CRI, 3000K</li> <li>15W 850lms</li> <li>102&deg; beam angle</li> <li>Operating temperature: -31&ordm;F (-35&ordm;C) to 122&ordm;F (50&ordm;C)</li> </ul> <p><strong>INSTALLATION</strong></p> <ul> <li>Easy J-box surface mounting for simple installation</li> <li>Wall mount</li> </ul> <p><strong>LENS<br /></strong>Gasketed frosted acrylic lens protects LEDs and diffuses glare while allowing for optimum lumen output</p> <p><strong>DIMENSIONS<br /></strong>&Oslash; 8.88"" x 2.75"" depth</p> <p><strong>FINISH<br /></strong>Black, brushed aluminum, or oil-rubbed bronze</p> <p><strong>CERTIFICATIONS</strong></p> <ul> <li>cCSAus for wet location</li> <li>Limited 5 year warranty</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/4420_Specsheet.pdf"" target=""_blank"">9″ Outdoor LED Bulkhead Spec Sheet</a></p></div></div>",8,0,0,0,41.43,29,48.33,0,0,0,,41.43,119,1643,right,0,0,none,0,0,0,0,,1,,,,,4420,,,available,,0,New,,0,0,"4420 Series 9″ Outdoor LED Bulkhead 15 Watt",
