id,name,type,sku,description,weight,width,depth,height,price,cost_price,retail_price,sale_price,map_price,tax_class_id,product_tax_code,calculated_price,brand_id,option_set_id,option_set_display,inventory_level,inventory_warning_level,inventory_tracking,reviews_rating_sum,reviews_count,total_sold,fixed_cost_shipping_price,is_free_shipping,is_visible,is_featured,warranty,bin_picking_number,upc,mpn,gtin,search_keywords,availability,availability_description,sort_order,condition,is_condition_shown,order_quantity_minimum,order_quantity_maximum,page_title,base_variant_id
12037,"15 Watt  NEMA 4X LED Emergency Light 12V",physical,WM-ELN4X-12-15W,"<p>Westgate NEMA 4X LED emergency light 12V, 15 watts, NEMA4X and NSF rated, high impact thermo-plastic emergency light, 3 years warranty.</p>
<h3>TECHNICAL</h3>
<ul>
<li>High impact thermo-plastic emergency light</li>
<li>Two fully adjustable 3.3 watt, glare-fee LED lamp heads for safe egress</li>
<li>Dual voltage: 120/277</li>
<li>Operating temperature: 68-122&deg;F</li>
<li>Top and back K.O.&rsquo;s for conduit mounting (1/2&rdquo;)</li>
<li>12V maintenance-free sealed Ni-Cad rechargeable battery for long life</li>
<li>90-minute rated with push style test switch and red indicator light</li>
<li>Surf mount with top and side knockout for conduit</li>
<li>UL Listed for damp locations, UL924, NFPA 101 Life Safety Code</li>
<li>NEMA4X and NSF rated</li>
<li>3-year warranty</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/ELN4X-12-15W.pdf"" target=""_blank"" rel=""noopener"">NEMA 4X LED Emergency Light Spec Sheet</a></p>
</div>
</div>",20,0,0,0,475.6,332.9,554.85,0,0,0,,475.6,124,6290,right,0,0,none,0,0,0,0,,1,,,,,ELN4X-12-15W,,,available,,0,New,,0,0,"15 Watt  NEMA 4X LED Emergency Light 12V",
12038,"36 Watt  NEMA 4X LED Emergency Light 12V",physical,WM-ELN4X-12-36W,"<p>Westgate NEMA 4X LED emergency light 12V, 36 watts, NEMA4X and NSF rated, high impact thermo-plastic emergency light, 3 years warranty.</p> <h3>TECHNICAL SPECIFICATIONS</h3> <ul> <li>High impact thermo-plastic emergency light</li> <li>Two fully adjustable 3.3 watt, glare-fee LED lamp heads for safe egress</li> <li>Dual voltage: 120/277</li> <li>Operating temperature: 68-122&deg;F</li> <li>Top and back K.O.&rsquo;s for conduit mounting (1/2&rdquo;)</li> <li>12V maintenance-free sealed Ni-Cad rechargeable battery for long life</li> <li>90-minute rated with push style test switch and red indicator light</li> <li>Surf mount with top and side knockout for conduit</li> <li>UL Listed for damp locations, UL924, NFPA 101 Life Safety Code</li> <li>NEMA4X and NSF rated</li> <li>3-year warranty</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/ELN4X-12-15W.pdf"" target=""_blank"" rel=""noopener"">NEMA 4X LED Emergency Light Spec Sheet</a></p> </div> </div>",20,0,0,0,508.43,355.9,565.78,0,0,0,,508.43,124,6291,right,0,0,none,0,0,0,0,,1,,,,,ELN4X-12-36W,,,available,,0,New,,0,0,"36 Watt  NEMA 4X LED Emergency Light 12V",
12039,"54 Watt  NEMA 4X LED Emergency Light 12V",physical,WM-ELN4X-12-54W,"<p>Westgate NEMA 4X LED emergency light 12V, 54 watts, NEMA4X and NSF rated, high impact thermo-plastic emergency light, 3 years warranty.</p> <h3>TECHNICAL SPECIFICATIONS</h3> <ul> <li>High impact thermo-plastic emergency light</li> <li>Two fully adjustable 3.3 watt, glare-fee LED lamp heads for safe egress</li> <li>Dual voltage: 120/277</li> <li>Operating temperature: 68-122&deg;F</li> <li>Top and back K.O.&rsquo;s for conduit mounting (1/2&rdquo;)</li> <li>12V maintenance-free sealed Ni-Cad rechargeable battery for long life</li> <li>90-minute rated with push style test switch and red indicator light</li> <li>Surf mount with top and side knockout for conduit</li> <li>UL Listed for damp locations, UL924, NFPA 101 Life Safety Code</li> <li>NEMA4X and NSF rated</li> <li>3-year warranty</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/ELN4X-12-15W.pdf"" target=""_blank"" rel=""noopener"">NEMA 4X LED Emergency Light Spec Sheet</a></p> </div> </div>",20,0,0,0,539.86,377.9,629.84,0,0,0,,539.86,124,6292,right,0,0,none,0,0,0,0,,1,,,,,ELN4X-12-54W,,,available,,0,New,,0,0,"54 Watt  NEMA 4X LED Emergency Light 12V",
12040,"15 Watt  NEMA 4X LED Emergency Light 6V",physical,WM-ELN4X-6-15W,"<p>Westgate NEMA 4X LED emergency light 6V, 15 watts, NEMA4X and NSF rated, high impact thermo-plastic emergency light, 3 years warranty.</p> <h3>TECHNICAL SPECIFICATIONS</h3> <ul> <li>High impact thermo-plastic emergency light</li> <li>Two fully adjustable 3.3 watt, glare-fee LED lamp heads for safe egress</li> <li>Dual voltage: 120/277</li> <li>Operating temperature: 68-122&deg;F</li> <li>Top and back K.O.&rsquo;s for conduit mounting (1/2&rdquo;)</li> <li>6V maintenance-free sealed Ni-Cad rechargeable battery for long life</li> <li>90-minute rated with push style test switch and red indicator light</li> <li>Surf mount with top and side knockout for conduit</li> <li>UL Listed for damp locations, UL924, NFPA 101 Life Safety Code</li> <li>NEMA4X and NSF rated</li> <li>3-year warranty</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/ELN4X-12-15W.pdf"" target=""_blank"" rel=""noopener"">NEMA 4X LED Emergency Light Spec Sheet</a></p> </div> </div>",20,0,0,0,489.86,342.9,544.78,0,0,0,,489.86,124,6293,right,0,0,none,0,0,0,0,,1,,,,,ELN4X-6-15W,,,available,,0,New,,0,0,"15 Watt  NEMA 4X LED Emergency Light 6V",
12041,"36 Watt  NEMA 4X LED Emergency Light 6V",physical,WM-ELN4X-6-36W,"<p>Westgate NEMA 4X LED emergency light 6V, 36 watts, NEMA4X and NSF rated, high impact thermo-plastic emergency light, 3 years warranty.</p> <h3>TECHNICAL SPECIFICATIONS</h3> <ul> <li>High impact thermo-plastic emergency light</li> <li>Two fully adjustable 3.3 watt, glare-fee LED lamp heads for safe egress</li> <li>Dual voltage: 120/277</li> <li>Operating temperature: 68-122&deg;F</li> <li>Top and back K.O.&rsquo;s for conduit mounting (1/2&rdquo;)</li> <li>6V maintenance-free sealed Ni-Cad rechargeable battery for long life</li> <li>90-minute rated with push style test switch and red indicator light</li> <li>Surf mount with top and side knockout for conduit</li> <li>UL Listed for damp locations, UL924, NFPA 101 Life Safety Code</li> <li>NEMA4X and NSF rated</li> <li>3-year warranty</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/ELN4X-12-15W.pdf"" target=""_blank"" rel=""noopener"">NEMA 4X LED Emergency Light Spec Sheet</a></p> </div> </div>",20,0,0,0,601.3,420.9,668.78,0,0,0,,601.3,124,6294,right,0,0,none,0,0,0,0,,1,,,,,ELN4X-6-36W,,,available,,0,New,,0,0,"36 Watt  NEMA 4X LED Emergency Light 6V",
12042,"54 Watt  NEMA 4X LED Emergency Light 6V",physical,WM-ELN4X-6-54W,"<p>Westgate NEMA 4X LED emergency light 6V, 54 watts, NEMA4X and NSF rated, high impact thermo-plastic emergency light, 3 years warranty.</p> <h3>TECHNICAL SPECIFICATIONS</h3> <ul> <li>High impact thermo-plastic emergency light</li> <li>Two fully adjustable 3.3 watt, glare-fee LED lamp heads for safe egress</li> <li>Dual voltage: 120/277</li> <li>Operating temperature: 68-122&deg;F</li> <li>Top and back K.O.&rsquo;s for conduit mounting (1/2&rdquo;)</li> <li>6V maintenance-free sealed Ni-Cad rechargeable battery for long life</li> <li>90-minute rated with push style test switch and red indicator light</li> <li>Surf mount with top and side knockout for conduit</li> <li>UL Listed for damp locations, UL924, NFPA 101 Life Safety Code</li> <li>NEMA4X and NSF rated</li> <li>3-year warranty</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/ELN4X-12-15W.pdf"" target=""_blank"" rel=""noopener"">NEMA 4X LED Emergency Light Spec Sheet</a></p> </div> </div>",20,0,0,0,554.15,387.9,615.78,0,0,0,,554.15,124,6295,right,0,0,none,0,0,0,0,,1,,,,,ELN4X-6-54W,,,available,,0,New,,0,0,"54 Watt  NEMA 4X LED Emergency Light 6V",
12046,"Power Adjustable 50/80/100W 4th Generation Linear High Bay",physical,WM-LLHB4-100W-MP,"<p>Power adjustable 4th generation linear high bay, 50/80/100 watts, 12,000 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hours rated life, 5 years warranty.</p> <p>Ideal for replacement of conventional lighting systems such as HID and fluorescent. Applications include manufacturing warehousing and other large indoor spaces with mounting heights from 10ft. to 40ft. the fixture can be surface mounted also.</p> <h3>FEATURES</h3> <ul> <li>High quality LED Chips to provide high efficiency, heat dissipation</li> <li>Stability, and lumen maintenance.</li> <li>Polycarbonate lens, high flame retardant point</li> <li>50,000 hours rated life</li> <li>5-Year Warranty</li> <li>Multi-Power: The Switch is on the driver</li> </ul> <h3>ELECTRICAL</h3> <ul> <li>Voltage: 120~277VAC/50~60 Hz</li> <li>Wattage: 50/80/100W</li> <li>Power factor: &gt;0.95</li> <li>Efficacy: 120 LPW</li> </ul> <h3>MECHANICAL</h3> <ul> <li>Surge protector</li> <li>Steel housing</li> <li>Steel Thickness: 24 Gauge</li> <li>V-hooks</li> <li>Unprecedented quality</li> <li>Aluminum LED board</li> <li>Operating temperature: -4&deg;F ~ 131&deg;F</li> <li>Suitable for damp locations</li> </ul> <h3>LIGHTING</h3> <ul> <li>Multi-Power: The Switch is on the driver</li> <li>Dimming: 0~10V dimmable</li> <li>Lens: Polycarbonate Lens</li> <li>Total lumens: 12000LM (Per industry standards, Lumens are reported without frosted lens)</li> <li>Color temperatures: 4000K and 5000K</li> <li>Color rendering index: &gt;80</li> <li>Wide Beam angle</li> <li>LED SMD type: Edison 2835</li> </ul> <h3>APPLICATIONS</h3> <ul> <li>Warehouse</li> <li>Manufacturing Plants Distribution Centers</li> <li>Industrial Commercial</li> <li>Grocery Stores Gymnasiums</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/LLHB4-100W-MP.pdf"" target=""_blank"" rel=""noopener"">4th Generation Linear High Bay Spec Sheet</a></p> </div> </div>",24,0,0,0,127.74,82.9,146.78,0,0,0,,127.74,124,6296,right,0,0,none,0,0,0,0,,1,,,,,LLHB4-100W-MP,,,available,,0,New,,0,0,"Power Adjustable 50/80/100W 4th Generation Linear High Bay",
12057,"24-Inch Outdoor/Indoor 25 Watt Wall Sconce",physical,WM-LDSXL-MCT-DD,"<p>Westgate 24-inches outdoor/indoor wall sconce, 25 watts, 1,800 lumens, available in 3000K, 4000K, 5000K color temperature (CCT), <span>IP65, suitable for wet locations, 70,000 hours rated life, 7 years warranty.</span></p> <p>Wall sconce fixture updated with the latest in LED technology. It provides accent illumination that visually expands the space and creates a relaxing atmosphere. Ideal for use in hallways, stairways, dining areas, foyers, and meeting rooms for residential and commercial applications. The long LED life, coupled with exceptional color rendering, make this fixture attractive for new or retrofit projects.</p> <h3>FEATURES</h3> <ul> <li>High-Transmission Frosted Plastic Lens with Excellent Distribution and Uniformity</li> <li>Direct replacement for Fluorescent</li> <li>Full distribution LED luminaries</li> <li>70,000 Hours Rated Life</li> <li>7-Year Warranty</li> </ul> <h3>ELECTRICAL</h3> <ul> <li>Voltage: 120V</li> <li>Wattage: 25W</li> <li>Power factor: &gt;0.9</li> <li>Efficacy: 72 LPW</li> </ul> <h3>MECHANICAL</h3> <ul> <li>Die-cast Aluminum Housing with Powder Coat Finish</li> <li>High-Transmission Frosted Plastic Lens with Excellent Distribution and Uniformity</li> <li>Direct replacement for Fluorescent</li> <li>Full distribution LED luminaries</li> <li>IP Rating: IP65</li> <li>Operating Temperature: -4&deg;F to 113&deg;F</li> <li>Suitable for Wet Locations</li> </ul> <h3>LIGHTING</h3> <ul> <li>Dimming: (Dual Function) Triac Dimmable at 120V &amp; 0-10V Dimming at 120-277V</li> <li>Multi CCT: Selectable CCTs Switch located on the LED Board</li> <li>Total Lumens: 1800LM</li> <li>Color Temperature: 3000K/ 4000K/ 5000K</li> <li>Color Rendering Index: &ge; 80</li> <li>Beam Angle: 120&deg;</li> </ul> <h3>APPLICATIONS</h3> <ul> <li>Motel, Hotels, Hospitals, hallways, stairways, dining areas, foyers, and meeting rooms.</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/LDSXL-MCT-DD.pdf"" target=""_blank"" rel=""noopener"">24-Inch Outdoor/Indoor 25 Watt Wall Sconce Spec Sheet</a></p> </div> </div>",20,0,0,0,164.74,105.9,185.78,0,0,0,,164.74,124,6297,right,0,0,none,0,0,7,0,,1,,,,,LDSXL-MCT-DD,,,available,,0,New,,0,0,"24-Inch Outdoor/Indoor 25 Watt Wall Sconce",
12058,"Power Adjustable 80/110/150W 4th Generation Linear High Bay",physical,WM-LLHB4-150W-MP,"<p>Power Adjustable 80/110/150W 4th generation linear high bay, 18,000 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hours rated life, 5 years warranty.</p> <p>Ideal for replacement of conventional lighting systems such as HID and fluorescent. Applications include manufacturing warehousing and other large indoor spaces with mounting heights from 10ft. to 40ft. the fixture can be surface mounted also.</p> <h3>FEATURES</h3> <ul> <li>High quality LED Chips to provide high efficiency, heat dissipation</li> <li>Stability, and lumen maintenance</li> <li>Polycarbonate lens, high flame retardant point.</li> <li>50,000 hours rated life</li> <li>5-Year Warranty</li> <li>Multi-Power: The Switch is on the driver</li> </ul> <h3>ELECTRICAL</h3> <ul> <li>Voltage: 120~277VAC/50~60 Hz</li> <li>Wattage: 80W/110W/150W</li> <li>Power factor: &gt;0.95</li> <li>Efficacy: 120 LPW</li> </ul> <h3>MECHANICAL</h3> <ul> <li>Surge protector</li> <li>Steel housing</li> <li>Steel Thickness: 24 Gauge</li> <li>V-hooks</li> <li>Unprecedented quality.</li> <li>Aluminum LED board</li> <li>Operating temperature: -4&deg;F ~ 131&deg;F</li> <li>Suitable for damp locations</li> </ul> <h3>LIGHTING</h3> <ul> <li>Multi-Power: The Switch is on the driver</li> <li>Dimming: 0~10V dimmable&nbsp;</li> <li>Lens: Polycarbonated Lens</li> <li>Total lumens: 18000LM (Per industry standards, Lumens are reported without frosted lens)</li> <li>Color temperatures: 4000K and 5000K</li> <li>Color rendering index: &gt;80</li> <li>Wide beam angle</li> <li>LED SMD type: Edison 2835</li> </ul> <h3>APPLICATIONS</h3> <ul> <li>Warehouse</li> <li>Manufacturing Plants Distribution Centers</li> <li>Industrial Commercial</li> <li>Grocery Stores Gymnasiums</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/LLHB4-150W-MP.pdf"" target=""_blank"" rel=""noopener"">4th Generation Linear High Bay Spec Sheet</a></p> </div> </div>",24,0,0,0,178.74,116.9,204.78,0,0,0,,178.74,124,6298,right,0,0,none,0,0,0,0,,1,,,,,LLHB4-150W-MP,,,available,,0,New,,0,0,"Power Adjustable 80/110/150W 4th Generation Linear High Bay",
12059,"Power Adjustable 200/225/300W 4th Generation Linear High Bay",physical,WM-LLHB4-300W-MP,"<p>Ideal for replacement of conventional lighting systems such as HID and fluorescent. Applications include manufacturing warehousing and other large indoor spaces with mounting heights from 10ft. to 40ft. the fixture can be surface mounted also.</p> <h3>FEATURES</h3> <ul> <li>High quality LED Chips to provide high efficiency, heat dissipation</li> <li>Stability, and lumen maintenance</li> <li>Polycarbonate lens, high flame retardant point</li> <li>50,000 hours rated life</li> <li>5-Year Warranty</li> <li>Multi-Power: The Switch is on the driver</li> </ul> <h3>ELECTRICAL</h3> <ul> <li>Voltage: 120~277VAC/50~60 Hz</li> <li>Wattage: 150W / 225W / 300W</li> <li>Power factor: &gt;0.95</li> <li>Efficacy: 155 LPW</li> </ul> <h3>MECHANICAL</h3> <ul> <li>Surge protector</li> <li>Steel housing</li> <li>Steel Thickness: 24 Gauge</li> <li>V-hooks</li> <li>Unprecedented quality</li> <li>Aluminum LED board</li> <li>Operating temperature: -4&deg;F ~ 131&deg;F</li> <li>Suitable for damp locations</li> </ul> <h3>LIGHTING</h3> <ul> <li>Dimming: 0~10V dimmable</li> <li>Lens: Polycarbonate Lens</li> <li>Multi-Power: The Switch is on the driver</li> <li>Total lumens: 46500LM Max.</li> <li>Color temperatures: 4000K and 5000K</li> <li>Color rendering index: &gt;80</li> <li>Wide Beam angle</li> <li>LED SMD type: Edison 2835</li> </ul> <h3>APPLICATIONS</h3> <ul> <li>Warehouse</li> <li>Manufacturing Plants Distribution Centers</li> <li>Industrial Commercial</li> <li>Grocery Stores Gymnasiums</li> <li>Cold Storage</li> </ul> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../content/resources/specs/LLHB4-300W-MP.pdf"" target=""_blank"" rel=""noopener"">Integrated LED 25 Watt Modern Cone Pendant Spec Sheet</a></p> </div> </div>",24,0,0,0,401.74,261.9,458.78,0,0,0,,401.74,124,6356,right,0,0,none,0,0,0,0,,1,,,,,LLHB4-300W-MP,,,available,,0,New,,0,0,"Power Adjustable 200/225/300W 4th Generation Linear High Bay",
