id,name,type,sku,description,weight,width,depth,height,price,cost_price,retail_price,sale_price,map_price,tax_class_id,product_tax_code,calculated_price,brand_id,option_set_id,option_set_display,inventory_level,inventory_warning_level,inventory_tracking,reviews_rating_sum,reviews_count,total_sold,fixed_cost_shipping_price,is_free_shipping,is_visible,is_featured,warranty,bin_picking_number,upc,mpn,gtin,search_keywords,availability,availability_description,sort_order,condition,is_condition_shown,order_quantity_minimum,order_quantity_maximum,page_title,base_variant_id
14113,"20 Watt LED Architectural Multiple-Trim Recessed Light",physical,WM-LRD-10W-WTM2,"<p>LED architectural multiple-trim recessed lights, 20 watts, 1,400 lumens, available in 2700K, 3000K, 3500K, 4000K or 5000K color temperature (CCT), up to 50,000 hours rated life, white finish, suitable for damp ocation only, 5 years warranty.</p>
<h3>FEATURES</h3>
<ul>
<li>LED Architectural Recessed Trim</li>
<li>Die-cast Aluminum with white powder coat finish</li>
<li>5-Year Warranty</li>
<li>Junction box included with fixture</li>
</ul>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120VAC</li>
<li>Wattage: 10W</li>
<li>Power factor: &gt;0.90</li>
<li>Efficacy: Up to 70 LM/W</li>
</ul>
<h3>MECHANICAL</h3>
<ul>
<li>Die-cast Aluminum with white powder coat finish</li>
<li>Junction box included with fixture</li>
<li>Type IC rated: Approved for direct contact with insulation</li>
<li>Operating temperature: 104&deg;F</li>
<li>Lifespan: 50,000 Hrs.</li>
<li>Air-tight and Type IC Rated: No housing Required</li>
<li>Damp location only</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>Dimming: dimmable down to 10% using standard TRIAC LED dimmer</li>
<li>Total lumens: 700LM</li>
<li>Color temperature: 2700K/3000K/3500K/4000K/5000K</li>
<li>Color rendering index: &gt;90</li>
<li>Beam Angle: 30&deg;</li>
</ul>
<h3>APPLICATIONS</h3>
<ul>
<li>Ideal for New as well as old residential and commercial constructions.</li>
</ul>",14,0,0,0,66.74,43.56,76.78,0,0,0,,66.74,124,6909,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"20 Watt LED Architectural Multiple-Trim Recessed Light",
14114,"30 Watt LED Architectural Multiple-Trim Recessed Light",physical,WM-LRD-10W-WTM3,"<p>LED architectural multiple-trim recessed lights, 30 watts, 700 lumens, available in 2700K, 3000K, 3500K, 4000K or 5000K color temperature (CCT), up to 50,000 hours rated life, white finish, suitable for damp ocation only, 5 years warranty.</p>
<h3>FEATURES</h3>
<ul>
<li>LED Architectural Recessed Trim</li>
<li>Die-cast Aluminum with white powder coat finish</li>
<li>5-Year Warranty</li>
<li>Junction box included with fixture</li>
</ul>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120VAC</li>
<li>Wattage: 30W</li>
<li>Power factor: &gt;0.90</li>
<li>Efficacy: Up to 70 LM/W</li>
</ul>
<h3>MECHANICAL</h3>
<ul>
<li>Die-cast Aluminum with white powder coat finish</li>
<li>Junction box included with fixture</li>
<li>Type IC rated: Approved for direct contact with insulation</li>
<li>Operating temperature: 104&deg;F</li>
<li>Lifespan: 50,000 Hrs.</li>
<li>Air-tight and Type IC Rated: No housing Required</li>
<li>Damp location only</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>Dimming: dimmable down to 10% using standard TRIAC LED dimmer</li>
<li>Total lumens: 700LM</li>
<li>Color temperature: 2700K/3000K/3500K/4000K/5000K</li>
<li>Color rendering index: &gt;90</li>
<li>Beam Angle: 30&deg;</li>
</ul>
<h3>APPLICATIONS</h3>
<ul>
<li>Ideal for New as well as old residential and commercial constructions.</li>
</ul>",14,0,0,0,84.74,55.56,97.78,0,0,0,,84.74,124,6910,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"30 Watt LED Architectural Multiple-Trim Recessed Light",
14115,"LED 3 Watt Step Light",physical,WM-LS-160,"<p>LED step lights, 3 watts, 200 lumens, available in 3000K color temperature (CCT), antique bronze or angel nickel finish, suitable for wet locations, 3 years warranty.</p>
<p>Ideal for walkway and pathway, stairway, inddor, outdoor and more.</p>
<h3>ELECTRICAL SPECIFICATIONS</h3>
<ul>
<li>Voltage: 12V AC/DC</li>
<li>Wattage: 3W</li>
<li>Efficacy: 66LM/W</li>
</ul>
<h3>HOUSING SPECIFICATIONS</h3>
<ul>
<li>Solid Brass Faceplate</li>
<li>Powder Coated Galvanized Steel Housing</li>
<li>3FT. STP-2 18AWG lead wire</li>
<li>Silicon-filled Wire Nuts</li>
<li>IP rating: IP67, Wet Locations</li>
</ul>
<h3>LIGHTING SPECIFICATIONS</h3>
<ul>
<li>Light Source: Integrated SMD LED Module</li>
<li>Lens: Glass, Inside Frost with Foam Gasket</li>
<li>Total lumens: 200LM</li>
<li>Color Temperature: 3000K</li>
<li>Beam Angle: 90&deg;</li>
</ul>
<h3>WARRANTY</h3>
<ul>
<li>3 years</li>
</ul>",12,0,0,0,42.74,29.54,49.25,0,0,0,,42.74,124,6911,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"LED 3 Watt Step Light",
14118,"12 Watt LED Vanity Light - CCT Adjustable",physical,WM-LVB-18-MCT,"<p>LED vanity lights, 12 watts, 840 lumens, available in 3000K/ 4000K/ 5000K CCT adjustable, brushed nickel or polished-chromed finish, suitable for damp locations, up to 50,000 hours rated life, 5 years warranty.</p>
<p>Ideal for office, Retail Store, Showroom, Residential applications and Damp environment lighting applications.</p>
<h3>ELECTRICAL SPECIFICATIONS</h3>
<ul>
<li>Voltage: 120-277VAC</li>
<li>Wattage: 12W</li>
<li>Power factor: &gt;0.95</li>
<li>Efficacy: 70LM/W</li>
</ul>
<h3>HOUSING SPECIFICATIONS</h3>
<ul>
<li>Die-cast Aluminum Housing.</li>
<li>Finish: Brushed-Nickel or Polished-Chrome</li>
<li>Multi-Color Temperature switch inside base</li>
<li>Operating temperature: -13&deg;F~104&deg;F</li>
<li>Lifespan: 50000 Hrs.</li>
<li>IP rating: IP20, Suitable for Damp Locations</li>
</ul>
<h3>LIGHTING SPECIFICATIONS</h3>
<ul>
<li>Dimming: dimmable</li>
<li>Lens: PC lens</li>
<li>Driver: Quantum</li>
<li>Total lumens: 840LM</li>
<li>Color temperature: 3000K/000K/5000K (MCT)</li>
<li>Color rendering index: &gt;80</li>
</ul>
<h3>WARRANTY</h3>
<ul>
<li>5 years</li>
</ul>",16,0,0,0,94.74,61.9,109.78,0,0,0,,94.74,124,6912,right,0,0,none,0,0,15,0,,1,,,,,,,,available,,0,New,,0,0,"12 Watt LED Vanity Light - CCT Adjustable",
14119,"16 Watt LED Vanity Light - CCT Adjustable",physical,WM-LVB-24-MCT,"<p>LED vanity lights, 16 watts, 1,440 lumens, available in 3000K/ 4000K/ 5000K CCT adjustable, brushed nickel or polished-chromed finish, suitable for damp locations, up to 50,000 hours rated life, 5 years warranty.</p>
<p>Ideal for office, Retail Store, Showroom, Residential applications and Damp environment lighting applications.</p>
<h3>ELECTRICAL SPECIFICATIONS</h3>
<ul>
<li>Voltage: 120-277VAC</li>
<li>Wattage: 16W</li>
<li>Power factor: &gt;0.95</li>
<li>Efficacy: 90LM/W</li>
</ul>
<h3>HOUSING SPECIFICATIONS</h3>
<ul>
<li>Die-cast Aluminum Housing.</li>
<li>Finish: Brushed-Nickel or Polished-Chrome</li>
<li>Multi-Color Temperature switch inside base</li>
<li>Operating temperature: -13&deg;F~104&deg;F</li>
<li>Lifespan: 50000 Hrs.</li>
<li>IP rating: IP20, Suitable for Damp Locations</li>
</ul>
<h3>LIGHTING SPECIFICATIONS</h3>
<ul>
<li>Dimming: dimmable</li>
<li>Lens: PC lens</li>
<li>Driver: Quantum</li>
<li>Total lumens: 1440LM</li>
<li>Color temperature: 3000K/000K/5000K (MCT)</li>
<li>Color rendering index: &gt;80</li>
</ul>
<h3>WARRANTY</h3>
<ul>
<li>5 years</li>
</ul>",22,0,0,0,105.74,69.9,122.78,0,0,0,,105.74,124,6913,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"16 Watt LED Vanity Light - CCT Adjustable",
14120,"24 Watt LED Vanity Light - CCT Adjustable",physical,WM-LVB-36-MCT,"<p>LED vanity lights, 24 watts, 1,680 lumens, available in 3000K/ 4000K/ 5000K CCT adjustable, brushed nickel or polished-chromed finish, suitable for damp locations, up to 50,000 hours rated life, 5 years warranty.</p>
<p>Ideal for office, Retail Store, Showroom, Residential applications and Damp environment lighting applications.</p>
<h3>ELECTRICAL SPECIFICATIONS</h3>
<ul>
<li>Voltage: 120-277VAC</li>
<li>Wattage: 24W</li>
<li>Power factor: &gt;0.95</li>
<li>Efficacy: 70LM/W</li>
</ul>
<h3>HOUSING SPECIFICATIONS</h3>
<ul>
<li>Die-cast Aluminum Housing.</li>
<li>Finish: Brushed-Nickel or Polished-Chrome</li>
<li>Multi-Color Temperature switch inside base</li>
<li>Operating temperature: -13&deg;F~104&deg;F</li>
<li>Lifespan: 50000 Hrs.</li>
<li>IP rating: IP20, Suitable for Damp Locations</li>
</ul>
<h3>LIGHTING SPECIFICATIONS</h3>
<ul>
<li>Dimming: dimmable</li>
<li>Lens: PC lens</li>
<li>Driver: Quantum</li>
<li>Total lumens: 1,680LM</li>
<li>Color temperature: 3000K/000K/5000K (MCT)</li>
<li>Color rendering index: &gt;80</li>
</ul>
<h3>WARRANTY</h3>
<ul>
<li>5 years</li>
</ul>",32,0,0,0,121.74,80.9,141.78,0,0,0,,121.74,124,6914,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"24 Watt LED Vanity Light - CCT Adjustable",
14121,"25 Watt LED 360° Rotatable Wall Pack",physical,WM-LW360-25W-G2,"<p>LED 360&deg; rotatable wall pack, 25 watts, 3,250 lumens, available in 3000K, 4000K or 5000K color temperature (CCT), up to 70,000 hours rated life, suitable for wet locations, 7 years warranty.</p>
<p>Ideal for general site lighting, alleys, loading docks, doorway, pathway and parking areas.</p>
<h3>FEATURES</h3>
<ul>
<li>Three 1/2&rdquo; Threaded Knockouts: 1 Bottom. 1 On Each Side</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Die-cast aluminum housing with powder coat finish (Dark Bronze or White)</li>
<li>7-Year Warranty</li>
</ul>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120-277VAC 60Hz</li>
<li>Wattage: 25W</li>
<li>Power Factor: &gt;0.95</li>
<li>Efficacy: 130 LPW</li>
</ul>
<h3>MECHANICAL</h3>
<ul>
<li>Die-Cast Aluminum With Powder Coat Finish (Dark Bronze)</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Includes Mounting Hardware</li>
<li>Operating Temperature: -40&ordm;F -104&ordm;F</li>
<li>Five 1/2"" Threaded Knockouts: 1 on Each Side, 1 on The Back</li>
<li>7-Year Warranty</li>
<li>IP65, Suitable for Wet Locations</li>
<li>Light Head rotates 350&deg;</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>Chip: Lumileds LEDs</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Dimmable: 0~10V Dimming</li>
<li>Total Lumens: 3250LM</li>
<li>Color Temperatures: 3000K/ 4000K/ 5000K</li>
<li>Color Rendering Index: CRI &ge; 80</li>
<li>Beam Angle: 60&ordm;</li>
<li>Rated life: 70,000 Hrs</li>
</ul>
<h3>APPLICATIONS</h3>
<ul>
<li>General site Lighting</li>
<li>Alleys</li>
<li>Loading docks</li>
<li>Doorways</li>
<li>Pathways</li>
<li>Parking areas</li>
</ul>",12,0,0,0,122.74,79.9,139.78,0,0,0,,122.74,124,6915,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"25 Watt LED 360° Rotatable Wall Pack",
14122,"40 Watt LED 360° Rotatable Wall Pack",physical,WM-LW360-40W-G2,"<p>LED 360&deg; rotatable wall pack, 40 watts, 5,200 lumens, available in 3000K, 4000K or 5000K color temperature (CCT), up to 70,000 hours rated life, suitable for wet locations, 7 years warranty.</p>
<p>Ideal for general site lighting, alleys, loading docks, doorway, pathway and parking areas.</p>
<h3>FEATURES</h3>
<ul>
<li>Three 1/2&rdquo; Threaded Knockouts: 1 Bottom. 1 On Each Side</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Die-cast aluminum housing with powder coat finish (Dark Bronze or White)</li>
<li>7-Year Warranty</li>
</ul>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120-277VAC 60Hz</li>
<li>Wattage: 40W</li>
<li>Power Factor: &gt;0.95</li>
<li>Efficacy: 130 LPW</li>
</ul>
<h3>MECHANICAL</h3>
<ul>
<li>Die-Cast Aluminum With Powder Coat Finish (Dark Bronze)</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Includes Mounting Hardware</li>
<li>Operating Temperature: -40&ordm;F -104&ordm;F</li>
<li>Five 1/2"" Threaded Knockouts: 1 on Each Side, 1 on The Back</li>
<li>7-Year Warranty</li>
<li>IP65, Suitable for Wet Locations</li>
<li>Light Head rotates 350&deg;</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>Chip: Lumileds LEDs</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Dimmable: 0~10V Dimming</li>
<li>Total Lumens: 5200LM</li>
<li>Color Temperatures: 3000K/ 4000K/ 5000K</li>
<li>Color Rendering Index: CRI &ge; 80</li>
<li>Beam Angle: 60&ordm;</li>
<li>Rated life: 70,000 Hrs</li>
</ul>
<h3>APPLICATIONS</h3>
<ul>
<li>General site Lighting</li>
<li>Alleys</li>
<li>Loading docks</li>
<li>Doorways</li>
<li>Pathways</li>
<li>Parking areas</li>
</ul>",12,0,0,0,131.74,82.9,146.78,0,0,0,,131.74,0,6916,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"40 Watt LED 360° Rotatable Wall Pack",
14124,"LED 40 Watt Rotatable Wall Pack",physical,WM-LW360-40W-WH,"<p>LED rotatable wall pack, 40 watts, 5,400 lumens, available in 3000K or 5000K color temperature (CCT), up to 70,000 hours rated life, suitable for wet locations, 7 years warranty.</p>
<p>Ideal for general site lighting, alleys, loading docks, doorway, pathway and parking areas.</p>
<h3>FEATURES</h3>
<ul>
<li>Three 1/2&rdquo; Threaded Knockouts: 1 Bottom. 1 On Each Side</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Die-Cast Aluminum Housing With Powder Coat Finish</li>
<li>7-Year Warranty</li>
</ul>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120-277VAC 60Hz</li>
<li>Wattage: 40W</li>
<li>Power Factor: &gt;0.95</li>
<li>Efficacy: 135 LPW</li>
</ul>
<h3>MECHANICAL</h3>
<ul>
<li>Die-Cast Aluminum With Powder Coat White Finish</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Includes Mounting Hardware</li>
<li>Operating Temperature: -40&ordm;F -104&ordm;F</li>
<li>Three 1/2&rdquo; Threaded Knockouts: 1 Bottom. 1 On Each Side</li>
<li>7-Year Warranty</li>
<li>IP65, Suitable for Wet Locations</li>
<li>Light Head rotates 350&deg;</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>Chip: Lumileds LEDs</li>
<li>TIR Optic Lens - TYPE II</li>
<li>Total Lumens: 5400LM</li>
<li>Color Temperatures: 3000K/ 5000K</li>
<li>Color Rendering Index: CRI &ge; 80</li>
<li>Beam Angle: 60&ordm;</li>
<li>Rated life: 70,000 Hrs</li>
</ul>
<h3>APPLICATIONS</h3>
<ul>
<li>General site Lighting</li>
<li>Alleys</li>
<li>Loading docks</li>
<li>Doorways</li>
<li>Pathways</li>
<li>Parking areas</li>
</ul>",12,0,0,0,100,69.98,116.65,0,0,0,,100,124,6917,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"LED 40 Watt Rotatable Wall Pack",
14127,"28 Watt Dimmable LED Security Light",physical,WM-SL-40W-MCT-D,"<p>Dimmable LED security lights, 28 watts, 4,800 lumens, available in 3000K/4000K/5000K CCT adjustable, up to 70,000 hours rated life, suitable for wet locations, 7 years warranty.</p>
<p>LED Security Light with Triple head, Suitable for Outdoor applications. Ideal for Ideal for doorway, pathway and alleys and Great for use with optional motion sensors or photocell.</p>
<h3>FEATURES</h3>
<ul>
<li>7-Year Warranty</li>
<li>Die-cast Aluminum, Powder Coated</li>
<li>Multi-CCT: Selectable Switch is on bottom of the base</li>
</ul>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120V AC, 50/60Hz</li>
<li>Wattage : 40W</li>
<li>Power Factor: &gt;0.9</li>
<li>Efficacy: 120 LM/W</li>
</ul>
<h3>MECHANICAL</h3>
<ul>
<li>Die-cast Aluminum, Powder Coated</li>
<li>Strict Waterproof treatment Technology, in line with International Waterproof&nbsp; and Dust proof Standards</li>
<li>Contains no mercury</li>
<li>Operating Temperature: -40&deg;F~104&deg;F&nbsp;</li>
<li>Suitable for Wet Location</li>
<li>7-Year Warranty</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>Multi-CCT: Selectable Switch is on the bottom of the base&nbsp;</li>
<li>Color temperature: 3000k/4000K/5000K</li>
<li>Total Lumens: 4800LM</li>
<li>Color Rendering index: &gt;80</li>
<li>Beam Angle: 100&deg;</li>
<li>Lifespan: 70000 Hrs.</li>
</ul>
<h3>APPLICATIONS</h3>
<ul>
<li>Ideal for Ideal for doorway, pathway and alleys</li>
<li>Great for use for optional motion sensors or photocell</li>
</ul>",16,0,0,0,99.74,58.9,103.78,0,0,0,,99.74,124,6918,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"28 Watt Dimmable LED Security Light",
